cm4; 
49.83818051815429;
50.05564476463139;
50.07304190434956;
50.09913761392681;
49.99127534767417;
50.13132232240541;
49.94691264139283;
49.99910406054733;
49.74771539161981;
50.02259019916687;
50.068692619420005;
49.91907721784376;
49.964309781111;
49.89211165128061;
50.09913761392681;
50.064343334490474;
50.00867248739233;
49.95648106823783;
49.84513937404156;
49.973878207956;
49.95735092522373;
49.87384465457652;
49.93821407153374;
49.939083928519665;
49.88602265237924;
49.90776907702696;
49.843399660069736;
49.9843164917869;
50.039987338885034;
49.90950879099878;
49.779900100098416;
49.94430307043511;
50.079130903250906;
50.149589319109495;
50.085219902152275;
50.00780263040642;
50.06521319147637;
49.91733750387194;
49.959960496181466;
49.83818051815429;
49.83905037514019;
49.91298821894241;
49.932125072632395;
50.086089759138176;
50.013891629307786;
49.9530016402942;
49.88080351046379;
49.98953563370235;
50.06695290544819;
49.95561121125191;
50.03563805395549;
49.976487778913715;
49.912118361956495;
49.96083035316736;
49.915597789900126;
50.02954905505413;
49.976487778913715;
49.914727932914225;
49.94082364249148;
50.057384478603204;
49.925166216745126;
50.01128205835005;
50.10435675584226;
49.82165323542202;
50.10000747091271;
50.05216533668776;
50.238314731672155;
50.03302848299777;
50.013891629307786;
50.05999404956092;
49.93734421454785;
50.003453345476885;
49.83122166226702;
50.10174718488452;
50.03911748189912;
50.105226612828154;
50.085219902152275;
50.22700659085533;
49.966049495082814;
50.01911077122323;
49.973878207956;
49.93038535866058;
49.88950208032287;
49.976487778913715;
50.11479503967316;
50.10696632679998;
49.94604278440693;
49.88254322443561;
49.87645422553426;
50.039987338885034;
49.894721222238324;
50.140020892264495;
49.97126863699826;
50.04868590874412;
50.050425622715935;
50.04520648080049;
49.93473464359011;
50.02172034218095;
49.966049495082814;
50.06695290544819;
49.884282938407424;
49.96865906604055;
50.160027602940396;
50.013891629307786;
50.024329913138686;
50.03563805395549;
49.8094752376193;
50.08782947310999;
49.964309781111;
49.96865906604055;
50.08435004516635;
49.85818722883017;
49.98083706384327;
49.94517292742101;
49.87210494060471;
49.86949536964699;
49.97909734987145;
50.105226612828154;
50.01302177232186;
49.92342650277331;
49.95735092522373;
50.051295479701835;
49.97822749288553;
49.88602265237924;
50.03911748189912;
49.942563356463296;
49.75032496257753;
50.01911077122323;
49.986056205758715;
50.09739789995499;
49.93386478660421;
49.95474135426601;
50.09913761392681;
49.94778249837875;
49.9434332134492;
50.04346676682867;
50.00780263040642;
49.796427382830686;
49.9538714972801;
50.031288769025956;
49.87210494060471;
49.89124179429469;
50.00954234437823;
49.77120153023933;
49.82426280637976;
50.013891629307786;
49.976487778913715;
49.98083706384327;
50.08695961612409;
50.01302177232186;
50.13567160733496;
50.014761486293686;
49.759023532436615;
50.07304190434956;
49.776420672154785;
49.7668522453098;
49.975617921927814;
49.97039878001237;
49.87036522663289;
49.95213178330828;
49.97822749288553;
50.06956247640592;
49.893851365252424;
50.146109891165864;
49.98779591973053;
49.84600923102745;
50.248753015503056;
49.89646093621014;
49.87906379649197;
50.102617041870445;
50.05303519367365;
50.08000076023682;
49.71901011108483;
50.07043233339182;
49.9947547756178;
49.894721222238324;
50.08435004516635;
50.086089759138176;
49.92342650277331;
49.850358515957005;
49.92429635975921;
50.16350703088403;
49.966049495082814;
49.964309781111;
50.20526016620763;
50.09739789995499;
49.97909734987145;
50.10435675584226;
49.97213849398418;
50.14089074925041;
49.93821407153374;
49.91646764688605;
50.024329913138686;
50.03824762491322;
50.09391847201136;
49.98866577671643;
50.06608304846229;
49.911248504970594;
49.96778920905463;
50.0269394840964;
50.121753895560424;
50.07565147530727;
50.0260696271105;
50.31051286150254;
49.87297479759062;
50.00867248739233;
49.91820736085786;
49.932125072632395;
50.08000076023682;
49.986926062744615;
49.92603607373103;
49.805995809675665;
50.00867248739233;
50.004323202462786;
49.843399660069736;
50.12784289446178;
49.975617921927814;
49.932994929618296;
50.0469461947723;
49.997364346575516;
49.884282938407424;
50.030418912040034;
49.983446634800984;
49.95735092522373;
50.03215862601185;
50.04172705285686;
50.01737105725142;
50.08261033119454;
49.928645644688764;
49.9434332134492;
49.89646093621014;
50.16872617279948;
50.050425622715935;
50.115664896659055;
50.0365079109414;
50.21743816401035;
50.006932773420516;
49.939083928519665;
49.898200650181955;
49.82600252035157;
49.87036522663289;
49.96257006713918;
49.92777578770284;
49.95039206933646;
49.92342650277331;
49.99823420356143;
49.996494489589615;
50.0060629164346;
49.94604278440693;
50.115664896659055;
49.96170021015328;
49.92777578770284;
50.06521319147637;
49.97213849398418;
49.98866577671643;
50.003453345476885;
50.092178758039545;
50.02259019916687;
49.85209822992882;
49.88341308142152;
49.95039206933646;
49.84861880198519;
49.893851365252424;
50.02867919806822;
49.9634399241251;
49.904289649083324;
50.02780934108232;
50.08956918708181;
49.83818051815429;
49.997364346575516;
49.9851863487728;
49.932994929618296;
50.143500320208126;
49.7877288129716;
49.826872377337466;
50.00171363150507;
49.98953563370235;
50.06521319147637;
49.914727932914225;
50.149589319109495;
49.84600923102745;
49.85905708581609;
49.88689250936516;
49.942563356463296;
50.10957589775771;
49.986926062744615;
49.88950208032287;
50.067822762434105;
50.05651462161729;
50.0365079109414;
49.93038535866058;
49.94691264139283;
50.024329913138686;
50.004323202462786;
49.9843164917869;
50.05303519367365;
50.07391176133545;
49.914727932914225;
49.94691264139283;
49.99823420356143;
49.90081022113969;
49.98779591973053;
50.129582608433594;
49.98083706384327;
49.97822749288553;
49.921686788801495;
49.9634399241251;
49.850358515957005;
50.031288769025956;
49.96778920905463;
50.10783618378589;
49.78163981407023;
49.983446634800984;
50.054774907645466;
49.91907721784376;
49.969528923026445;
49.840790089112005;
49.89559107922424;
49.89124179429469;
50.03215862601185;
50.074781618321374;
49.98866577671643;
49.93734421454785;
50.05999404956092;
49.77294124421115;
49.96257006713918;
50.03911748189912;
50.033898339983665;
50.039987338885034;
50.010412201364154;
50.00258348849096;
49.999973917533254;
50.27310901110849;
50.06695290544819;
49.98170692082916;
49.9530016402942;
49.9851863487728;
49.80251638173203;
49.979967206857346;
50.0260696271105;
49.94778249837875;
49.93821407153374;
50.00084377451915;
50.030418912040034;
50.071302190377736;
49.9434332134492;
49.94517292742101;
50.00780263040642;
49.95735092522373;
49.904289649083324;
50.03824762491322;
49.921686788801495;
49.96257006713918;
49.87297479759062;
50.014761486293686;
49.89994036415377;
49.904289649083324;
49.88863222333698;
50.13132232240541;
49.83644080418247;
49.79468766885887;
49.81817380747839;
50.088699330095906;
49.96170021015328;
49.93734421454785;
50.177424742658566;
49.894721222238324;
50.0469461947723;
49.99823420356143;
49.939083928519665;
49.94517292742101;
50.092178758039545;
49.925166216745126;
49.87993365347789;
50.00258348849096;
49.98257677781508;
49.832961376238835;
49.9947547756178;
50.03476819696959;
49.97126863699826;
49.86427622773154;
49.99214520466006;
49.7781603861266;
50.03215862601185;
49.94691264139283;
49.93386478660421;
49.93560450057603;
50.040857195870935;
49.851228372942906;
49.99823420356143;
49.91994707482968;
49.97126863699826;
50.01128205835005;
50.095658185983176;
50.14437017719405;
50.00954234437823;
49.894721222238324;
50.05912419257502;
50.13393189336315;
49.846879088013374;
50.09913761392681;
49.884282938407424;
50.09304861502544;
49.98083706384327;
50.149589319109495;
49.95648106823783;
49.94604278440693;
49.94517292742101;
49.986056205758715;
50.057384478603204;
49.77207138722525;
50.02519977012459;
49.851228372942906;
49.9538714972801;
50.00171363150507;
50.0373777679273;
49.996494489589615;
49.89646093621014;
49.87645422553426;
49.78424938502797;
50.02259019916687;
50.0051930594487;
49.840790089112005;
50.09043904406772;
49.97822749288553;
49.88863222333698;
49.686825402606225;
49.89994036415377;
49.96778920905463;
49.9947547756178;
50.16176731691221;
49.94604278440693;
49.85644751485835;
50.16611660184174;
49.9947547756178;
49.94778249837875;
50.11044575474361;
50.1809041706022;
49.82861209130929;
50.05390505065957;
50.221787448939885;
50.07565147530727;
50.14437017719405;
49.92603607373103;
50.03476819696959;
49.98866577671643;
49.92690593071695;
49.833831233224736;
49.905159506069225;
50.11044575474361;
50.050425622715935;
49.986926062744615;
49.84513937404156;
50.04607633778639;
50.15219889006721;
50.09652804296908;
50.13132232240541;
50.068692619420005;
50.0469461947723;
50.0269394840964;
49.8190436644643;
49.96083035316736;
50.11044575474361;
50.079130903250906;
49.9851863487728;
50.03302848299777;
49.90950879099878;
50.05651462161729;
49.976487778913715;
50.01215191533597;
50.05651462161729;
49.93473464359011;
49.83209151925292;
49.959090639195544;
49.89298150826651;
49.88167336744971;
50.02867919806822;
49.96083035316736;
49.850358515957005;
50.00171363150507;
49.94517292742101;
50.10435675584226;
49.82600252035157;
50.01737105725142;
49.85818722883017;
49.99214520466006;
50.094788328997254;
50.0469461947723;
49.983446634800984;
49.966049495082814;
49.939083928519665;
49.90950879099878;
49.91646764688605;
49.94169349947738;
50.146109891165864;
50.024329913138686;
50.0060629164346;
49.98779591973053;
49.90341979209741;
50.031288769025956;
50.12784289446178;
50.01302177232186;
50.03476819696959;
49.90776907702696;
49.9434332134492;
50.14524003417994;
49.976487778913715;
49.91820736085786;
50.03824762491322;
49.932125072632395;
50.09043904406772;
49.97822749288553;
49.80686566666159;
50.0269394840964;
49.86601594170336;
49.932994929618296;
49.93038535866058;
50.10957589775771;
49.90254993511151;
49.88950208032287;
49.932125072632395;
50.013891629307786;
50.12436346651814;
49.966049495082814;
49.92081693181558;
49.9434332134492;
50.058254335589105;
50.06608304846229;
50.01128205835005;
50.0156313432796;
49.932125072632395;
49.91820736085786;
49.86427622773154;
50.10435675584226;
49.894721222238324;
49.89124179429469;
49.986926062744615;
50.088699330095906;
50.00171363150507;
49.77294124421115;
49.993015061645984;
49.98170692082916;
50.01128205835005;
49.92951550167466;
50.047816051758204;
50.139151035278594;
50.112185468715424;
49.843399660069736;
50.02172034218095;
50.079130903250906;
50.0165012002655;
49.80164652474613;
49.928645644688764;
49.84513937404156;
49.94604278440693;
49.96257006713918;
50.13480175034904;
49.92342650277331;
49.96257006713918;
50.051295479701835;
49.92690593071695;
49.92342650277331;
49.983446634800984;
49.9634399241251;
50.033898339983665;
49.878193939506076;
50.122623752546325;
50.09652804296908;
50.00867248739233;
49.96170021015328;
50.00258348849096;
50.07391176133545;
49.7990369537884;
49.964309781111;
50.003453345476885;
50.04346676682867;
50.02172034218095;
49.96170021015328;
49.92951550167466;
50.19308216840491;
49.87993365347789;
49.85470780088654;
50.11914432460269;
49.915597789900126;
49.85818722883017;
49.84600923102745;
50.02780934108232;
50.09913761392681;
49.762502960380246;
50.00780263040642;
49.90776907702696;
50.13393189336315;
49.86514608471744;
50.10870604077179;
49.976487778913715;
49.97909734987145;
49.89211165128061;
50.11827446761679;
50.004323202462786;
49.853837943900636;
50.086089759138176;
50.023460056152764;
49.92777578770284;
49.99040549068825;
50.01302177232186;
50.01302177232186;
49.912118361956495;
49.993884918631885;
49.93821407153374;
49.92951550167466;
50.06521319147637;
49.98953563370235;
49.999973917533254;
49.959960496181466;
49.9843164917869;
50.08956918708181;
49.939083928519665;
49.88950208032287;
50.00867248739233;
49.829481948295204;
50.00954234437823;
50.00954234437823;
49.91907721784376;
50.013891629307786;
49.80077666776022;
49.959960496181466;
50.024329913138686;
50.088699330095906;
49.97300835097008;
50.03302848299777;
49.72857853792983;
50.013891629307786;
49.98083706384327;
49.90776907702696;
49.87993365347789;
49.86340637074562;
49.90602936305514;
49.85296808691472;
49.87558436854834;
50.01302177232186;
50.156548174996765;
49.96691935206873;
49.912118361956495;
50.10435675584226;
50.04172705285686;
49.915597789900126;
49.96257006713918;
49.9538714972801;
49.9434332134492;
50.16176731691221;
49.9634399241251;
49.89646093621014;
50.07043233339182;
49.96778920905463;
49.786858955985686;
49.9956246326037;
49.94517292742101;
50.10435675584226;
49.725099109986196;
50.006932773420516;
49.91994707482968;
50.05651462161729;
50.040857195870935;
49.997364346575516;
49.9851863487728;
50.26180087029167;
49.79990681077432;
49.80686566666159;
49.90950879099878;
49.91820736085786;
50.00867248739233;
49.911248504970594;
50.00258348849096;
49.94604278440693;
50.02780934108232;
49.80164652474613;
49.9956246326037;
50.13393189336315;
50.03824762491322;
49.95822078220965;
49.84948865897109;
50.068692619420005;
50.05564476463139;
49.91037864798467;
49.959960496181466;
49.87993365347789;
50.07565147530727;
49.88254322443561;
49.867755655675175;
50.010412201364154;
50.014761486293686;
49.97213849398418;
49.99214520466006;
50.13828117829268;
49.999973917533254;
50.04520648080049;
50.09826775694089;
49.90776907702696;
49.98170692082916;
50.10348689885634;
49.90602936305514;
50.02780934108232;
50.31486214643209;
49.96170021015328;
50.039987338885034;
49.921686788801495;
49.74249624970437;
50.085219902152275;
49.98170692082916;
49.714660826155296;
49.925166216745126;
50.193952025390814;
49.91037864798467;
49.884282938407424;
49.9434332134492;
49.88950208032287;
50.09652804296908;
49.98083706384327;
50.04520648080049;
49.88950208032287;
49.9956246326037;
49.89733079319606;
50.058254335589105;
49.93473464359011;
49.775550815168884;
50.003453345476885;
50.06608304846229;
50.10609646981408;
49.83209151925292;
49.98257677781508;
50.047816051758204;
49.96778920905463;
50.047816051758204;
49.762502960380246;
49.92081693181558;
49.911248504970594;
50.04520648080049;
50.0365079109414;
49.92429635975921;
49.769461816267516;
50.09739789995499;
49.87645422553426;
49.85470780088654;
49.9851863487728;
50.081740474208644;
49.734667536831175;
50.014761486293686;
49.99040549068825;
50.12001418158861;
49.86253651375972;
49.79120824091523;
50.10783618378589;
49.884282938407424;
49.85818722883017;
49.97300835097008;
50.031288769025956;
49.96778920905463;
49.94778249837875;
49.93734421454785;
49.997364346575516;
50.02519977012459;
49.88080351046379;
50.07043233339182;
49.846879088013374;
49.979967206857346;
50.04868590874412;
49.9747480649419;
50.10087732789862;
49.92603607373103;
49.911248504970594;
49.97039878001237;
50.09826775694089;
50.02954905505413;
50.0469461947723;
50.1913424544331;
50.08956918708181;
49.884282938407424;
50.051295479701835;
49.95648106823783;
49.95126192632238;
49.82861209130929;
49.94430307043511;
49.97039878001237;
49.87471451156244;
50.04868590874412;
49.92429635975921;
49.99040549068825;
50.19917116730626;
50.08000076023682;
49.93995378550556;
50.00867248739233;
49.966049495082814;
49.96691935206873;
50.09652804296908;
49.89646093621014;
49.85992694280199;
49.96691935206873;
49.87558436854834;
49.915597789900126;
50.02954905505413;
50.06260362051866;
50.176554885672644;
50.071302190377736;
50.0060629164346;
50.00780263040642;
49.877324082520154;
49.93125521564648;
49.88602265237924;
49.93038535866058;
50.166986458827665;
49.89298150826651;
50.00258348849096;
50.006932773420516;
50.006932773420516;
50.060863906546835;
50.01998062820913;
49.84600923102745;
50.08000076023682;
50.15480846102495;
50.220917591953985;
49.942563356463296;
50.07391176133545;
50.010412201364154;
49.98083706384327;
49.93821407153374;
49.94604278440693;
49.98170692082916;
49.83905037514019;
49.84861880198519;
49.90776907702696;
50.01128205835005;
49.893851365252424;
49.83905037514019;
49.93560450057603;
50.12436346651814;
49.81469437953475;
49.92429635975921;
50.11479503967316;
49.87993365347789;
49.87036522663289;
50.11827446761679;
50.20960945113716;
49.921686788801495;
49.94169349947738;
49.905159506069225;
50.02259019916687;
49.97126863699826;
50.05303519367365;
50.04868590874412;
49.90254993511151;
50.0165012002655;
50.10696632679998;
49.96691935206873;
49.87645422553426;
49.87036522663289;
50.024329913138686;
50.133062036377225;
49.92081693181558;
50.13741132130678;
50.13567160733496;
49.96083035316736;
49.94517292742101;
49.78511924201386;
50.23657501770034;
49.89298150826651;
50.00780263040642;
49.96083035316736;
49.949522212350566;
50.00954234437823;
49.87210494060471;
49.90689922004104;
50.023460056152764;
49.96083035316736;
50.00258348849096;
49.90081022113969;
49.964309781111;
49.82774223432339;
49.7572838184648;
50.10087732789862;
50.01737105725142;
49.91733750387194;
50.09826775694089;
50.092178758039545;
50.03476819696959;
50.126103180489956;
49.95213178330828;
50.033898339983665;
49.94865235536464;
49.92690593071695;
50.09043904406772;
50.033898339983665;
49.973878207956;
49.93038535866058;
49.94778249837875;
50.0156313432796;
49.94865235536464;
50.0373777679273;
50.094788328997254;
49.94865235536464;
50.061733763532736;
49.912118361956495;
49.93734421454785;
50.03476819696959;
50.08087061722272;
50.05390505065957;
50.15480846102495;
49.89559107922424;
50.02259019916687;
50.004323202462786;
49.94865235536464;
50.06521319147637;
50.14697974815176;
49.844269517055636;
49.911248504970594;
49.91733750387194;
49.96778920905463;
49.71987996807074;
49.908638934012856;
50.17220560074311;
50.050425622715935;
49.93038535866058;
49.87993365347789;
49.98779591973053;
49.96691935206873;
49.877324082520154;
49.89994036415377;
49.911248504970594;
49.999973917533254;
49.89733079319606;
50.05999404956092;
49.833831233224736;
50.18612331251765;
50.071302190377736;
50.12001418158861;
49.92690593071695;
49.91733750387194;
49.9956246326037;
50.122623752546325;
50.00954234437823;
50.10870604077179;
50.0165012002655;
49.75032496257753;
50.01824091423732;
49.77120153023933;
49.95735092522373;
49.925166216745126;
49.83731066116837;
50.01128205835005;
49.949522212350566;
50.15132903308131;
49.92951550167466;
49.91820736085786;
49.88863222333698;
50.0269394840964;
50.0165012002655;
49.939083928519665;
49.912118361956495;
50.10957589775771;
50.040857195870935;
49.94604278440693;
49.98866577671643;
49.98866577671643;
50.12088403857451;
49.94604278440693;
50.05912419257502;
49.812954665562934;
49.975617921927814;
50.092178758039545;
50.05390505065957;
50.013891629307786;
49.93038535866058;
49.91298821894241;
50.07652133229319;
50.0060629164346;
49.89733079319606;
50.13741132130678;
49.975617921927814;
49.87906379649197;
49.860796799787906;
49.9843164917869;
50.07391176133545;
50.113055325701346;
50.020850485195055;
50.09652804296908;
49.95822078220965;
50.03563805395549;
49.986926062744615;
49.91385807592831;
49.91820736085786;
49.68856511657804;
49.94430307043511;
50.01824091423732;
50.03824762491322;
49.839920232126104;
50.054774907645466;
49.95561121125191;
50.231355875784885;
49.93647435756193;
49.99127534767417;
50.25658172837622;
